18482 16606988.9100
2699 4850 308.4310
3479 9259 126.1710
3651 4369 128.0490
13771 13731 203.5540
4369 2245 199.0290
4783 8173 146.2790
4783 13731 441.9520
6489 817 290.0290
6489 1353 198.2500
6489 6510 26.1580
8326 3479 459.9420
8405 4850 168.8470
9071 1353 91.2630
9175 9071 102.8890
9259 1226 51.1360
9259 1353 110.6430
9259 2637 119.2780
11437 8405 1195.0800
13988 1353 15.6320
13988 2884 120.8120
13988 6823 2.1130
18194 2884 474.1520
18580 8405 519.9000
9505 17601 586.8660
12346 139 1906.3610
8387 13915 336.4090
11537 5346 351.0320
16869 5346 870.9320
16869 8275 2523.3890
18265 4203 5903.8100
9735 2890 1757.6060
2890 4709 232.7450
15198 849 3814.0830
15198 5653 2878.6230
4827 10396 354.7590
1173 16031 377.0550
3936 418 218.9750
13156 4706 87.5370
13156 5542 50.7890
5264 13622 254.8110
11411 16777 509.1770
16392 7386 422.8610
11679 16444 23.7830
1298 8693 704.0660
6403 1298 909.4530
1102 11888 242.2900
11888 15874 325.3770
13179 14604 254.9090
2705 11888 1519.8990
4607 16868 169.4330
9478 1135 410.3490
15547 17641 1449.2130
3664 1715 42.9060
3664 1780 151.2250
4257 1258 342.5180
4257 3164 346.4530
4257 13898 359.9290
12887 17466 909.8640
16911 6919 363.6240
11963 2899 448.7100
11963 8484 38.7910
11963 14604 14.2650
16357 5296 660.9350
12299 27 397.8000
12299 11157 4432.7850
12299 16357 516.3160
9560 13773 1534.2810
9560 16317 1219.0140
6246 1702 810.1430
13066 17686 1887.4610
5889 8503 2321.5620
2900 621 294.6100
14578 12089 142.6920
7673 2387 27.6030
336 9633 1952.1570
6203 14007 867.1570
15519 6028 290.0010
17000 11579 539.7890
486 6553 1585.2150
9689 2719 1733.4550
7763 11358 507.2990
2971 1729 244.2930
11977 6479 19.7180
11534 17899 361.4850
18025 1546 1968.4740
3834 6578 238.0440
3834 10649 779.5500
3834 11325 1362.8170
1104 1480 250.3200
1104 17794 335.3680
11047 14741 44.2970
16224 7750 2244.0200
16381 13030 2814.8190
5918 3635 391.3560
5918 12312 287.2790
15985 680 1180.8930
2975 18536 1463.1010
9876 7827 1444.1850
17845 9876 3131.4690
4994 6478 149.8280
10328 18401 219.6680
11966 16225 87.0330
12192 10328 221.0090
15395 13494 116.3730
18552 9221 1093.6620
14942 3687 5083.9470
14942 8964 1166.1720
16544 14900 4635.6730
17497 13662 1494.4620
12889 9794 775.0530
14570 1439 180.5990
14570 5194 225.2010
11463 3394 219.6370
14476 12960 67.3940
859 7102 249.6420
859 18450 5489.6860
2594 9908 1416.7270
9908 13125 3445.5590
2635 2594 2539.4660
309 2426 663.4680
309 7456 40.9960
309 7756 59.8270
13290 1017 403.7370
13290 5039 232.9920
8748 4167 319.2680
8748 5039 283.2780
5981 15601 209.9170
5981 15615 17.0620
6036 2502 214.5940
6036 10984 308.2270
14885 4815 598.1060
5595 2946 17.8200
11645 13700 335.5150
11645 17247 1085.8340
2676 15456 255.6920
2676 17385 1005.6600
18644 9681 1238.6180
5650 2244 5552.3060
8439 9588 1806.1490
17637 1155 173.7230
17637 11354 4.5330
3415 7694 1792.3460
2717 1510 5975.2310
13508 1245 1587.9340
2017 6217 240.8630
2017 10957 144.2480
13528 7707 627.8660
10229 711 85.1660
10229 5464 2380.4130
7010 4302 1556.5900
2947 6687 5935.4560
7294 14906 556.8440
2738 7500 4782.4570
11771 12805 1975.7040
2510 3351 1215.0650
7464 11971 750.1270
16907 6646 1306.9710
6646 4203 1253.0430
13318 9001 1036.0210
12061 16972 1878.9020
12314 15863 6523.6780
17590 11203 1097.1290
726 6382 494.8940
4530 726 444.4900
7319 726 391.1660
18698 6609 513.2000
16836 11329 3233.2320
5612 14013 4200.1760
11126 11715 1316.6790
8788 2314 1632.8110
7183 11907 885.1200
2571 4023 545.7850
2571 15212 2.7770
2571 15274 316.3840
13995 14307 227.2770
8774 17699 84.3670
9913 1788 4740.1070
14865 11025 836.1670
6580 15298 97.0780
6580 18270 169.1380
6141 6140 3201.0380
6141 15125 2209.4760
12565 12621 304.2910
15125 12565 80.4860
10075 12197 387.1320
13277 7417 445.2920
18135 5954 2430.9550
8656 6560 54.8740
6751 6427 346.2340
6751 6560 2070.0810
5414 11767 1486.9410
5414 11844 3056.5680
12904 10743 164.9400
17345 13922 1160.0030
17912 3885 8536.6590
3918 9736 3330.3720
15176 9736 147.5780
6783 6006 616.7540
6783 10763 175.9380
11607 6607 599.5550
8529 14734 6784.5990
594 15268 256.8810
16391 3341 666.4370
16391 17804 1640.7820
12541 3158 6319.3730
858 7444 41.3260
4535 12209 427.5970
12209 271 690.7790
18704 10323 158.5700
18705 9709 470.3550
8020 18505 3055.6540
10720 5075 534.6980
10748 4982 15.0940
10748 15142 111.3550
13129 6516 386.1420
13129 10720 174.9920
3636 2406 500.0330
2406 14302 36.9910
7324 9356 3172.0420
17612 11651 1321.1520
14940 16549 869.0940
17500 38 379.6140
17500 2463 2377.2840
9076 14456 4909.7070
9076 16873 348.8290
14505 15227 49.8110
5045 11753 248.9810
5036 6341 1053.1590
17230 5036 70.5580
18481 17035 677.6620
17058 15695 1422.8900
10262 2334 2110.5280
8308 1364 341.0030
10728 4195 99.4450
7649 18630 785.1910
18630 4721 3801.0360
9966 11039 274.7610
12629 14221 1016.8810
17332 13851 168.1690
4325 15492 26.0560
717 13553 811.4120
5588 8485 486.1800
17567 16232 4545.9720
417 2267 368.3100
417 5351 4846.6010
1568 14427 552.9470
261 10680 3787.4180
9141 4793 4116.5550
18522 13567 6695.6580
8134 5194 66.9930
15290 7565 1345.9680
4796 12704 168.2460
4796 15244 150.3270
7110 6956 802.6860
3891 16338 192.1200
3635 13774 304.9000
6908 411 103.5590
5775 5493 266.8100
5578 6593 414.8360
5574 18416 258.7880
17444 3721 2255.5060
17444 12893 1180.8710
11422 387 558.1020
17237 15674 186.6080
9302 9301 1597.9660
13592 3615 3868.7160
827 7286 347.7900
12246 3537 4983.0290
9841 18603 5094.3390
17191 9841 4211.5850
8525 5146 1044.1680
1222 3079 101.9260
7805 3079 137.0280
6146 14178 499.5410
2965 6263 238.9690
2480 16897 2225.8510
13920 12997 165.5430
14580 6026 173.8050
13909 1641 914.6820
16479 10035 2043.9750
16479 18449 2738.2950
698 10617 1138.7760
11813 9173 238.6720
18336 7769 1799.7230
9680 18485 500.1210
15303 18336 760.2560
5156 12306 2334.7000
11278 9427 1528.4700
1069 9770 532.8780
13305 12499 875.9050
13305 18732 90.0710
14182 3321 1847.9820
14792 10289 135.1150
14792 11339 301.7700
12205 8593 591.5140
4270 8175 602.2440
16127 5377 555.8440
1781 14434 869.0380
12289 5792 644.3190
920 7337 1290.5490
1974 17413 1528.2870
10932 17413 239.2310
3215 17471 3243.5200
14121 26 294.2860
14121 11455 305.8350
2784 17256 169.3990
9199 2784 364.4770
9199 11455 218.0160
6292 10913 80.9360
6292 17818 121.5890
3581 4052 1348.0030
4052 7058 144.4550
4052 12604 2796.9950
9612 1550 4214.0660
2909 1659 617.2460
4285 6093 3549.0990
1723 10349 268.1350
2125 10429 325.1080
2125 18762 475.9250
2361 2533 553.2500
3072 1723 184.6540
3359 10305 607.6900
3900 6235 70.5690
3900 16766 420.2130
4743 10349 189.4050
13787 16831 509.8430
3515 9459 713.3610
19 6647 493.4310
19 14188 1366.6650
17445 11030 240.7400
13017 10242 182.2530
13017 14405 147.1740
16473 11390 1462.0130
9336 6965 26.3330
6046 5029 76.5780
6046 5817 269.1040
8996 4816 746.6470
17118 1364 1345.1670
17118 18184 1323.6530
16546 10295 1095.3160
14920 14435 3414.4280
5782 16124 4402.9280
5859 9992 331.8650
5859 13915 166.6780
5859 17878 57.9750
4160 3102 19.9710
6297 5014 102.5130
11050 2781 125.5690
11050 3124 171.8570
11050 3864 435.9320
2943 10284 15.3500
15884 2263 67.5100
11459 17983 113.7260
16654 6440 230.8420
18674 17411 3198.0420
18405 2399 350.9060
18405 7488 529.9650
4504 7488 636.4370
18326 18040 5581.9120
13530 3463 820.3920
6432 3107 1438.6820
6523 14833 854.8020
9214 12782 1525.4270
9558 10037 1260.7300
4644 7194 3364.5940
7236 4644 4677.5540
6387 14885 604.5110
16195 6440 351.5620
2874 13234 3474.5000
1707 1718 1023.5040
13526 1718 2284.4400
3343 9091 986.8640
5910 1952 1441.4480
5910 10581 742.2090
15357 10292 759.4480
18136 15357 1102.3940
12538 615 721.1800
13578 3120 119.3470
11205 15149 2031.1980
3755 3676 5742.6540
8055 14598 3881.1690
14281 14598 2504.2520
15766 13134 1259.6850
1822 12741 1366.2030
4207 6996 990.4430
4207 12373 1018.3430
4207 12741 760.9470
7969 17934 400.6830
12373 1311 480.9450
12741 13081 365.7660
17546 13081 1266.4740
7602 9543 5.5240
7602 10573 339.3590
14218 5069 3734.1210
6262 11613 122.1680
5196 4681 901.4860
5196 13648 1134.9400
11911 15245 77.2550
8410 1998 1354.7540
916 9256 600.6050
916 13356 929.1250
4112 3089 793.8330
4112 5649 1534.5930
4112 7902 133.0930
6679 14463 514.1360
4036 8899 1598.1810
4036 12450 490.2840
8899 237 1062.5670
959 8550 2572.4660
959 15997 2178.1890
12279 8550 1401.4070
3945 12113 2171.8600
9337 1748 3782.0370
13936 10204 713.7490
9872 2305 1736.9650
15975 8844 358.8130
14763 11535 1581.4720
11257 7383 57.6820
17259 16830 1413.4020
11082 9949 880.2550
3616 12327 48.7300
9123 3616 441.9500
9123 8829 199.1640
11936 6506 2268.7720
12300 12944 928.6530
6305 1945 1656.0510
6334 7435 577.7070
2288 7005 128.5170
10364 2607 1545.2080
8661 1525 1896.1120
18023 1525 3895.1750
15155 11387 935.4400
10850 14388 1033.9580
3742 13463 1790.7180
17730 3430 3358.0720
5640 14704 1596.2470
13631 15215 7182.4480
17541 10712 2961.4760
6813 5512 644.3910
907 2602 344.0860
907 5104 172.0370
912 13229 162.9850
926 907 47.3480
926 9358 64.1230
2602 2506 161.4660
2959 926 248.5880
4763 10608 222.6290
4763 17461 37.0270
5104 12438 0.6470
6007 12438 156.0980
6853 907 38.4620
6853 992 3.6910
8717 9272 1021.5160
9063 13229 364.8460
9063 14290 113.3330
9272 9358 616.0080
9272 9491 775.7060
12438 13202 50.9800
14290 17461 8.1720
17460 9063 46.3930
17460 10799 285.2890
10116 9848 125.6290
10116 15552 239.4050
10116 18212 2901.1700
18039 10827 247.4550
3369 14638 4411.1540
3870 111 522.8040
111 9981 446.5580
13325 3574 1001.1890
13325 3705 269.9010
13325 6369 966.1570
13325 15410 203.0330
6076 3705 435.9420
18092 12298 511.9070
5747 11197 15.6570
5747 16653 351.1670
17525 11504 249.1270
1158 843 69.7000
1158 5293 473.4730
1158 10731 261.5870
13276 916 469.4750
1978 5063 5.7900
1978 12355 158.0240
1978 14720 7.8270
10696 3143 58.7300
17644 2382 330.4420
2903 4580 91.1910
2903 13198 63.2870
8459 13198 487.7340
8542 7187 32.6040
16810 12710 101.8030
3035 11261 158.0300
14279 10561 1065.2170
13563 14555 2966.9040
13563 16191 319.5220
2796 1928 16.7040
1928 4847 189.3670
1928 16647 566.1700
14128 1928 1773.9560
14128 14127 829.0690
9047 14369 1116.6380
10686 11606 29.5650
17197 10894 48.8940
11293 13449 92.6020
10837 4806 874.5340
5655 9758 463.3300
9760 8247 2741.6360
16532 1875 3156.5150
16409 8131 79.8250
13094 6134 2192.4650
4992 10396 340.4940
2532 457 2351.4490
17043 12233 324.9260
5344 14734 409.0300
2755 14417 3014.0610
3311 430 237.5190
3311 5383 245.5790
16076 15922 2000.2210
16347 16330 7344.1160
9819 11839 595.0740
956 15885 757.0380
18150 956 1166.6750
18150 6734 635.8440
10079 5208 54.7590
4510 15695 1848.6200
923 13817 912.2770
2301 13817 750.4140
17336 14154 1014.9340
15121 6159 930.9570
17287 16793 134.4620
1244 18015 510.7770
6958 18448 1617.5120
11670 14713 4042.2840
16487 12748 5963.4990
4676 310 2319.0510
12624 3677 3470.6800
6904 14067 330.4760
4643 2993 1512.1660
12177 3631 2253.5750
7112 7211 845.2660
7112 13945 1356.0440
547 18344 3035.4660
5312 12401 447.5330
12401 16908 2500.4790
16908 7950 3118.0420
2556 10215 2829.0080
2556 11713 2493.4420
5514 11713 2150.7300
15801 682 3361.9730
5338 8598 227.9620
11254 2648 5103.3400
12013 8872 7431.0940
12013 13802 5767.8770
16515 4938 784.7090
10140 17340 235.9080
2880 17340 463.8710
10175 13762 1254.2910
12762 16835 2102.6390
16835 10175 1427.7630
18413 7162 1331.8420
66 18413 1123.8980
5861 16838 1359.8060
5861 18413 1389.2120
2416 4562 317.1490
8609 15446 215.4680
7667 11141 80.2020
7667 13480 20.3040
13716 18460 530.9750
10671 12885 203.8520
9483 10928 846.1890
3456 7286 2006.0990
8440 10710 113.0240
14105 2751 1810.1090
11371 8586 185.9100
11371 17499 140.8090
12868 1613 1046.0970
10103 2266 2051.5360
2266 10817 879.3610
1487 11018 3286.5120
16514 12288 673.7490
12021 21 1426.0000
5762 338 799.1640
15883 851 63.2100
12723 9910 172.3590
627 15938 104.5090
5694 4522 4700.3960
16084 9100 1854.7380
11496 6397 648.6630
4984 7707 1150.1460
3841 13528 267.6980
3428 15807 951.5450
5693 12597 755.6550
18423 4442 4222.6350
9011 10540 337.6840
6284 14904 1079.8560
16821 16394 369.2830
16394 5298 212.1830
16394 14023 2432.9570
14844 13581 612.7020
10098 1026 196.2530
2128 6910 616.0100
4104 9132 319.5600
4104 11564 1121.4700
12732 10082 85.3550
2547 8214 139.6770
8140 14720 37.1250
6229 7439 670.9770
16404 8492 170.7630
4979 2601 1788.7730
4979 3362 857.8820
5946 4040 725.6150
8730 16204 125.3230
17442 3173 2282.7470
6708 13774 81.1630
17821 15347 147.5600
14821 14979 15.0560
8785 15602 540.8360
11292 15183 765.8330
16705 4398 1036.2270
4019 14013 266.1410
5405 7295 4147.4280
4056 841 7429.6130
14211 629 267.1430
12387 4371 1741.3460
12387 8070 89.4960
15581 12645 777.3330
4880 18490 485.2430
138 12645 352.4060
2643 16365 1878.7350
5467 8919 4841.9390
1334 16533 1037.7500
5535 17347 788.7350
5672 3579 72.1280
8757 17498 88.5200
11426 11874 411.6990
18281 7612 97.6040
9826 1583 80.1920
8027 15380 6032.5680
3782 11211 698.8600
3728 6777 35.0680
3728 18197 145.5040
15768 6748 376.3390
5821 15768 18.1180
6748 7018 986.7500
14665 1801 402.6220
7425 16147 28.0060
12225 4673 1420.3060
7773 11779 431.0750
12518 7766 330.7990
7740 10802 1987.6850
81 2408 1229.6860
10572 6128 489.8060
813 10472 201.2750
6608 15934 279.9910
8200 6611 27.8990
8801 13893 321.3140
10472 13893 347.7150
10793 17092 75.5350
13893 8200 57.7030
13893 18598 82.7430
15727 17507 135.2070
17507 17092 123.7330
1006 4206 224.7530
1006 13993 48.7980
1006 17676 313.5310
5556 6183 710.0260
9693 4439 1780.2340
8358 9693 122.2830
13261 5506 144.1240
9791 12512 2005.1930
7466 14809 2263.7640
12924 4949 13.3790
15735 4492 1089.6640
17060 9997 890.9170
17060 16997 305.3750
18707 5252 198.1440
10286 14631 1950.5610
6566 18205 359.6940
6398 6407 692.2620
6398 8735 467.8650
6407 8685 979.0970
8735 6566 398.3370
8884 18205 486.7380
15569 8884 450.4460
15587 15969 606.9180
15587 18205 298.9870
18205 8859 454.4330
18205 14770 368.6040
9578 9432 1353.0640
9578 17298 1520.6550
13593 4869 238.5890
15338 14454 36.1810
14829 13883 40.7890
14829 18710 169.0050
16058 9 6.4420
16058 17569 76.1740
17479 1737 219.4370
15811 3305 90.3880
7108 14559 1.1600
7108 17470 68.9810
7108 17570 153.4750
11490 4524 31.5500
6779 5262 101.5680
9288 4524 407.7640
2862 12117 782.5860
943 4051 1568.6890
943 13869 3615.2050
3210 13688 8874.7900
14219 2029 246.0790
14219 4693 556.9250
14845 14893 735.3850
4278 14893 1287.7820
14873 11488 1256.8110
227 10928 29.5580
14556 2403 2532.9010
17736 13899 1174.3520
4898 18080 882.8770
12139 14919 467.4180
11525 7813 49.2510
11506 7635 2466.0830
7631 2957 2492.9580
16580 11865 806.7370
11453 12596 2165.0900
2984 15352 1925.6060
15352 8378 132.4470
8278 13652 6849.0610
17291 4230 136.4670
2914 17291 198.5340
1489 3952 2847.3340
3729 17291 1102.0740
15316 6982 1707.5530
15316 7454 1022.0110
16673 9049 444.4870
7149 15627 617.8800
14262 14193 3332.7660
10778 9727 2976.7350
16413 7333 259.7530
16120 10870 96.0870
9223 6117 228.6420
9223 7068 136.2050
3980 1358 299.3520
3980 4572 85.0630
11365 3663 415.1840
11365 10826 212.4100
2148 18589 201.1330
3425 10519 327.2930
18751 1294 4898.6320
229 10453 224.2340
14252 2685 1306.2080
14684 13440 1399.2980
14684 14252 2200.0300
13440 13484 129.0400
2249 100 85.4200
15345 9099 6780.2920
16692 6939 955.6520
4133 7607 1743.7890
4133 17961 672.4050
15013 17961 2515.9490
16336 18261 555.7730
18621 8506 128.7620
655 15808 65.4260
7264 11354 870.1360
8511 10383 1772.1760
9789 281 3057.6290
9156 4829 426.1620
11624 482 706.2850
12922 7873 239.6840
14355 7873 199.0650
1218 9882 1248.0040
15802 2001 13.5850
15802 3367 40.0380
7873 3367 105.4670
4678 2001 196.5000
9169 5750 338.8790
17694 11039 20.2460
13253 13252 1900.7950
15288 13778 440.4780
1657 13738 310.3090
15570 4078 1138.1210
649 4078 480.2700
8863 6230 2041.4840
8863 9160 329.9830
11015 6060 568.7470
1879 3057 453.4550
1879 6094 636.2080
1179 5094 4212.4120
5094 2664 796.2760
5094 16041 84.6290
3919 5806 1477.4170
3566 472 1227.5030
5708 8328 1010.6270
17409 3566 1017.2780
1475 13780 74.3510
2577 3036 5.3270
3872 1227 427.8990
5317 16123 243.7950
7335 334 156.0280
7335 11401 151.8640
13780 1476 220.3020
13780 3007 122.8790
13780 8704 173.5070
15809 10632 314.1900
15809 15832 250.5370
5413 6061 326.5150
5413 9444 183.9930
9444 2419 460.3120
9444 2577 193.6500
9444 11555 170.5330
9444 12600 103.7170
17618 5317 118.6640
1756 12670 122.0610
18567 1670 114.7260
18567 17243 135.1560
2341 2577 325.0500
3037 2577 89.9180
10442 8704 185.5710
94 12670 100.8190
13055 3872 184.3040
15832 689 258.0380
15832 3872 18.4170
1016 94 306.8380
13961 11401 48.5540
13961 17618 97.5760
14301 851 1387.7740
12688 3420 187.9080
13345 12688 925.2550
4427 4301 872.4250
16421 4076 403.8640
16421 12082 912.7100
4301 17409 427.6210
193 9126 2450.1010
3909 1963 134.5680
17869 17331 12.9240
6196 5595 665.3100
11684 18374 1301.0780
11375 7459 864.7870
11083 16410 2780.6100
16410 7145 690.0420
17122 8298 5871.9060
7889 8662 952.2090
7889 10204 969.1850
16670 6972 461.5600
6325 5945 699.0080
300 10872 240.6700
16830 18558 700.0020
16299 16886 302.7330
13167 13316 126.7740
4200 10004 1651.7860
5096 3432 1918.8150
2203 16952 1867.3040
5323 12386 339.4660
3922 6330 401.6690
2691 4726 531.5380
15905 1672 624.3080
15905 8778 573.9420
18105 6961 428.0590
18105 13401 123.4090
16279 18462 3701.8020
9849 3900 210.9960
8281 15244 1418.5550
15244 17516 153.2660
11946 5440 710.9250
4008 6330 138.4090
4008 16018 140.6410
17929 3162 291.6760
9658 3162 283.6110
6144 9432 1719.0000
1951 9633 348.9600
2518 7311 144.0690
2518 17964 74.6820
16912 9633 139.8820
13805 162 72.7570
3567 2617 38.2120
7593 6054 182.5790
12429 1613 538.6370
16788 1884 519.0010
16788 18424 5027.0570
4765 14808 798.4830
9046 248 2546.0560
11689 10205 1214.6240
2807 3682 1474.3220
3408 320 2983.4960
10423 3408 2053.1660
8000 190 384.3030
8000 16371 1340.9360
16511 16454 192.7390
890 12747 1853.9260
8441 10104 577.7400
252 12449 3373.4730
172 17887 921.8210
3532 9873 3154.7440
15532 9873 4665.0910
11159 10024 3893.6520
13107 14037 824.1670
1901 6525 5420.0140
5500 5783 7114.8020
8391 17074 2354.3140
15152 8391 34.6750
5412 16202 9.2480
16029 7142 236.8080
792 6109 94.6640
16202 74 473.7700
16202 6016 721.5290
16202 11774 400.8950
5097 5412 365.9420
5097 5951 1969.2190
7142 686 1159.9550
7142 11774 142.9360
6109 6016 65.7420
6109 13707 966.3060
2628 829 2231.4900
2289 18333 4018.9870
18335 18282 1962.9770
2852 8499 1375.5540
10868 8499 1680.2140
5303 4773 610.1910
15257 1056 667.9350
6513 9686 1578.1420
4818 3954 286.9080
4818 18101 380.0600
9722 8516 537.3620
17954 3749 1393.2410
7429 7736 569.0030
13837 7768 1150.9520
6547 16373 238.2380
4126 2468 5477.7950
16248 14277 6882.9190
12871 14143 1941.0430
4139 12787 156.1220
4139 14668 76.5530
16160 77 2969.1490
6273 9475 2268.9220
16119 4401 1094.0590
16119 7809 802.7310
8643 2849 307.4710
10488 17418 637.6910
6243 3957 2206.4880
6017 8657 1527.8190
1773 4564 2211.4640
2191 1773 3358.4110
5181 1295 396.1450
123 5350 22.8750
123 11815 250.8490
4656 1646 722.6730
4656 8224 601.6520
10417 9544 470.5170
10417 10183 1552.2690
10596 12592 234.6400
6031 11981 75.0120
6031 15488 348.4510
6406 3108 123.0570
6406 6206 31.1140
10391 11759 66.0280
17250 10391 119.8900
14860 2307 1508.6420
4917 15426 717.3450
14610 14381 366.4700
14420 1320 3090.3840
14420 2336 6767.5500
14420 9287 1552.7740
1320 6069 1229.0430
10589 16378 1509.6550
9883 7809 1405.0490
9883 11900 151.4320
12455 5742 1110.5670
14064 11232 283.5620
4627 13308 305.1280
14723 6132 1199.8140
14723 10435 1541.0460
14723 16067 651.1760
5021 13024 447.5130
12389 13262 223.6260
15197 17202 4098.8200
17202 9921 4866.9860
8056 7991 4749.9960
10749 7845 4700.2900
15476 10749 2566.9550
575 10749 1414.4690
15666 4064 1718.2400
14557 4064 16.4980
17284 1091 599.5590
16625 7300 640.2700
16625 14677 208.7660
1112 13835 857.0490
9226 1112 2699.3650
14677 1112 244.6810
2465 4886 140.0220
10190 17583 128.7460
14856 10432 1494.7560
14856 10636 573.7490
14856 12915 579.1070
9504 16627 290.9600
6978 6378 1829.9180
10272 1354 5310.2940
9342 18397 70.6150
18397 8053 870.4490
5255 8053 1189.9140
5255 17762 867.3930
15445 3793 282.5000
12746 17045 1092.5390
6215 3306 3065.1250
13422 2526 471.9420
15112 13128 571.4240
974 16793 1497.1140
13725 10952 1126.1030
14002 2109 3336.9140
14002 11921 2610.5270
17050 1214 221.8100
2269 11290 192.2990
4546 1794 185.8580
3811 11264 327.4820
10890 3811 91.0970
10890 7723 56.9180
1340 6973 816.0830
5960 8325 170.7400
5125 11138 753.3640
1750 9463 134.9220
287 5898 1051.9050
7328 9307 5.5510
2366 15861 238.0160
14368 526 1343.2500
14368 13130 123.2150
18236 6973 802.2820
5339 16278 630.0790
11978 1653 314.0240
11978 11877 156.8240
15097 8908 112.6110
10314 1557 3052.8000
17063 6028 494.7330
5102 3447 348.1270
9387 14191 731.5080
18740 2902 1366.1320
17548 2211 776.7730
17548 7201 2182.5170
18527 10574 202.3080
15991 17313 733.0170
12022 4717 2834.6600
2728 10214 2251.8740
5116 14813 2073.5010
10898 1062 2193.9680
1425 8451 2278.5460
1425 14402 1776.7760
1664 1700 1107.2570
1413 11479 7.1490
3667 1413 17.5900
8478 1664 223.6120
11100 1413 305.4900
11479 18488 1189.9660
16045 1413 45.0330
16045 1664 1100.0510
9300 14675 509.0790
14675 15873 3546.3460
6247 7001 3262.6890
13669 7001 3740.8900
3707 16691 123.8190
432 4595 378.9550
678 432 261.8100
1123 678 315.7920
3091 11667 148.4680
3708 3707 262.5460
4595 15296 229.6230
9733 15296 151.5560
18529 1101 249.4390
11696 3078 498.6100
11696 6484 381.8950
11696 8315 184.2340
14595 10400 523.0500
15358 15028 941.2950
9568 9403 192.8490
7193 3453 54.6400
7193 4507 37.0360
7193 17901 215.5600
11265 7421 504.1550
8707 2643 6851.1120
727 3125 27.6240
727 11999 98.3230
3125 1548 120.4150
3125 10766 414.3600
17905 727 987.6370
9896 1548 138.3650
9896 5110 492.1200
9896 7797 176.8640
9896 18166 2375.9070
13139 4443 40.2050
16565 11030 133.6260
12725 3478 557.4450
13097 17787 699.1730
17459 15908 5356.5790
7956 16833 1401.3650
14658 16680 445.5040
9038 5422 546.9760
460 5422 290.2330
460 7404 359.9690
17164 6860 2200.6160
17093 16086 64.9900
13801 18525 3545.3130
961 11273 3976.0570
3239 10281 59.1380
10988 15963 99.3950
15963 5537 203.2810
15496 1257 71.7240
6758 14482 41.2100
15637 11196 83.6140
15637 12554 23.5270
3583 12249 2257.7340
18072 7912 119.1510
18072 10489 16.0410
15904 12293 129.1330
10305 15055 60.1890
10305 18517 6.9760
16766 16831 405.3730
11457 4937 1710.5680
8890 17763 1297.5410
8498 7559 944.5880
15515 784 4512.0870
14175 1874 981.1850
3509 4068 321.4920
3509 18245 667.8600
5192 7001 462.4250
10480 12851 418.0540
8338 9021 2882.0080
1961 17918 849.2950
16081 2266 444.8280
18660 11068 571.2510
2391 10785 842.6960
14812 7616 441.7960
2558 845 310.3850
5003 9787 64.9090
17303 6189 561.6180
3065 11572 443.9000
5293 11572 612.8330
7036 1317 52.3070
16574 18591 1227.3230
18594 14152 377.4860
18594 18238 707.3860
2445 10743 82.0110
16310 17910 915.6200
4261 18670 4883.2100
7928 17841 116.8000
6410 10974 276.2100
11519 6387 925.8800
2911 9417 148.4490
12353 10934 791.4500
12353 10937 1089.6680
15101 4264 3282.8100
4990 17048 741.7100
17048 17897 5304.5290
9971 482 580.3980
8253 9172 436.5590
17948 9888 1402.1240
6526 11721 330.6960
6526 14867 203.5000
6205 2712 229.3620
6205 5882 564.0220
14655 6205 530.9670
7903 11381 760.3300
7903 11527 397.5280
7196 10760 108.5690
4232 3493 139.0200
4232 6116 193.3220
12829 11499 1220.8190
10267 4731 536.5000
14180 15155 3093.5810
12416 5923 379.6040
3096 276 1382.0100
11737 16147 4856.8020
9852 6212 289.0240
266 15221 720.7880
10080 1683 163.3110
10080 9116 1680.9610
10080 17698 628.9570
5459 5452 4723.0820
5452 14629 3766.1690
6683 1577 24.4810
6683 3629 117.6650
2437 1885 1777.2590
1315 17307 2525.3800
8234 7690 3311.1200
7690 14649 7.4010
5004 6208 3631.0280
6208 6921 1239.6470
12929 6347 351.7030
12370 5261 473.0540
12370 6871 1230.8090
3385 9316 6483.6880
3168 7089 113.1950
3332 10462 156.3010
10462 7399 817.4790
1526 11793 6820.1840
471 10045 171.7430
11882 14037 265.5380
11945 4332 1809.9610
11945 5338 741.8040
1656 4319 1897.5140
7711 306 1651.7810
7711 5017 1568.3630
7711 9160 979.9450
8269 5743 362.7850
4552 10284 418.1150
9978 1166 38.2530
5533 12260 168.0450
10598 10711 1065.1910
10598 12260 144.9130
16325 3527 644.9700
12789 8236 933.7690
12789 10375 215.3330
7835 14399 518.6380
16484 4712 2779.6620
9310 5608 179.1500
8373 9352 1768.4530
18491 8668 135.1140
13968 12916 166.2120
5876 18491 220.8510
8118 18491 495.2380
8914 18168 2952.6490
1861 4625 12.7780
3836 5258 6096.3220
5488 13515 5379.8770
12483 8244 1545.8730
5963 4248 1467.5220
5056 975 1480.3000
9862 10941 1297.5770
3897 6244 441.8890
604 12 270.1360
4259 8433 71.1470
4259 9356 341.2830
18663 10246 286.7950
12542 17923 2924.3460
18396 9133 1762.0840
18726 4201 70.0320
2100 17772 543.9240
6086 9077 1133.6050
18681 7613 806.6560
18681 18629 697.8080
17272 5621 1625.9400
5470 17370 1428.2510
6224 18119 280.6210
51 10361 235.0500
10176 8237 3231.3510
5133 18041 5051.2560
18734 4773 2366.0060
8206 11889 4877.8780
7752 5952 2100.6410
11740 17575 1077.7710
